CandleID,Date,Rating,Review
2,7-Jun-18,3,"Smells like... candle. Back in the 1970s, all candles had a generic ""candle smell"" which was a vaguely floral and barely noticeable scent. This has Candle Smell in a YC jar. It wasn't what I was hoping for in a bathroom candle, but it will have to do I suppose."
2,19-Sep-19,3,Very Light Fragrance The scent was too light for me. I wanted it to get Zen and kill cooking odors. It really isn‚Äôt strong enough for a kitchen candle. Maybe in a small bedroom?
2,7-May-19,5,Love Yankee The smell is light (yet potent) and very spring/summer friendly. I light two of these puppies (sometimes one) after cleaning downstairs and it wafts to the upstairs in the most pleasant manner.
2,31-Dec-19,5,"Great Candle These candles are great.  They last longer than cheaper ones and if you get them on sale, they are very affordable."
2,17-Nov-19,5,"Awesome ! My mom has always wanted lavender yankee candels, I always told her they didnt have them, but surprisingly here they are. She will be in heaven, when she gets theses for Christmas. Shipping was also very fast and items were packaged good and never broken."
2,18-Nov-20,5,Fresh cut roses Love love love itGot it on sale in the wearhouse for $13
2,3-Jun-16,4,Smells great but misleading size of the jar. Smells amazing! Really smells like fresh cut roses and not like some horrible toilets spray.However this is a 7oz candle jar advertised with a 12.5oz picture. Very misleading!
2,26-Aug-19,1,"Almost No Scent This is a ""barely"" scented candle.  Yankee is NOT the company it used to be.  I will not buy another Yankee candle."
2,19-Nov-20,2,Poor quality The wick is buried in the wax! I have to destroy the candle to find it. Should be perfect for the price of it. Returning is not worth the time and energy. Very Disappointed!
2,26-Nov-19,5,"Good price and pleasant scent Great price this year, these cost a ton otherwise. Lilac is a good sunny season fragrance. Would buy again, good gift."
2,13-Jun-20,5,Great scent Great scent. I was able to easily pick up the smell thought the room.
2,19-Jul-20,2,"Arrived broken. The product itself is nice. Beware of buying it here, though. The jar arrived broken and when I asked for a replacement, that arrived broken as well. Please use better packaging."
2,23-Aug-20,5,Smells Beautiful It was a gift for my daughter in law and she loved it
2,28-Dec-19,5,Dog fart approved. Lasts long and smells fantastic. Smell wore off after about ten uses. Still covers up dog farts very well.
2,29-Jul-19,4,"Llama poderosa Por tener doble mecha y ser una vela grande,deber??a tener mayor fragancia.Tener cuidado donde la colocan porque a mi consideraci??n,la llama que produce es un poco grande"
2,12-Feb-20,1,Glass shattered! came broken in many pieces. I have bought many but now my 2nd broken yankee arrival. I will buy when i go shopping so it is not in pieces.
2,14-Dec-19,5,"Yankee candles are.my favorite. I only buy Yankee candles. Clean-burning, purity of scent, and long-lasting. They are my favoritee gifting item too."
2,28-Apr-20,4,"Pretty good, but.... Lucky if you can get a week out of this one and the scent isn't very strong."
2,5-Aug-18,5,Love Yankee Candles Smells just like freshly cut peonies.Fragrance lasts for the life of the candle
2,24-Jul-20,5,Long lasting great scent. Everyone knows Yankee Candles are the best. Just wish they weren't so expensive.
2,19-Jul-20,2,Cut by broken glass The candle was shattered when I opened the box. I was cut bysome of the shards. Smells great though.
2,13-Mar-19,5,"Love Yankee Candle This is one of my favorite scents! They are genuine Yankee Candle, and I use it for my office on a warmer. Will definitely order more for the future!"
2,23-Aug-19,2,Smells great but it was delivered broken!! I bought this candle as a gift to my friend since White Gardenia is her favorite scent but it was delivered to me broken! So disappointed!
2,31-May-19,5,My favorite!!! This is one of my two favorite scents from Yankee candles. I bought this as a Mother's Day gift and she really enjoyed it.
2,4-Jun-20,5,"Great gift/fast delivery Exactly as described.  Fast shipment, received in great condition, packaged well.  Great scent was a gift, the person who received this gift loved it."
2,6-May-20,5,Smells amazing This literally smells like a bouquet of roses! I absolutely love it!
2,29-Mar-19,5,"5 Stars I love Yankee Candle Company. I especially love this Rose scented candle. Smells is amazing. Not powdery or overwhelming. A subtle, fresh smell. Burns slow."
2,25-Jul-20,5,My Favorite scent Yankee candles are the best it smells just like theyr advertised
2,5-Feb-20,5,Lovely scent but arrived broken Unfortunately it arrived damaged. Lovely scent but i could do without the broken glass. Amazon is great tho at replacing damaged or defective items.
2,10-Aug-20,5,Nice scent I love having this in my bathroom.  Nice scent but not overpowering.
2,6-Jul-19,5,"Great candle It‚Äôs worth the extra cost because it lasts longer than the cheaper candles, and smells much stronger."
2,24-Aug-20,5,Don't buy this fragrance This candle smells more like oil versus the fragrance. I am greatly disappointed. I have another lemongrass candle by this company and its awesome. I am going to send in back.
2,6-May-19,5,Gift My mom loves it! It packs a lot of scent in a little package. Doesn‚Äôt have to be burned long for the scent to stay around.
2,3-Sep-18,5,Smells soooooooo good! Got this candle as a gift and loved it! The smell is so beautiful but not overpowering. I highly recommend it!
2,25-Nov-19,5,Best bang for your buck Best candle I've had in a long time. Less than half the price of what I can find it in the store for
2,26-Aug-20,4,Lilac I love yankee candles the pricee Ed has always been a little over priced.
2,12-Feb-20,5,Roses Brings in LOVE! I like my home to smell of roses to bring in LOVE!  It is a fresh smell of roses!
2,12-Sep-20,5,candles I love this scent and I love Yankee Candles
2,8-Nov-14,3,"The candle was wrapped so well it took me easily 30 minutes to undo the bubble wrap It would be preferred if Amazon would be more forthcoming about ""Used"" items being broken. The candle was wrapped so well it took me easily 30 minutes to undo the bubble wrap.  Yes, there was a piece (rather large) missing which meant the cover would not stay on.  Shipping further damaged it as two more pieces of the jar came off with the wrapping. It is not burnable as the breakage exposes at least two inches of the wax.  I will keep it for the fragrance alone. A valuable lesson for me to learn that ""Used"" - even though re-wrapped - is a risk!"
2,23-Nov-19,1,Did not order this Never ordered this and now I have card fraud and my card is off. So who ever used my card info I hope you like the candle
2,9-Dec-18,5,As described Thanks
2,15-Apr-20,5,Must have!!! Best smell EVER!!! I grew up with a gardenia bush right next to my bedroom window. Takes me back to my childhood ‚ù§Ô?è‚ù§Ô?è‚ù§Ô?è‚ù§Ô?è
2,19-Dec-19,3,"Not authentic! Doesn't seem authentic. Yankee candles usually smell amazing & last a very long time, this one hardly compared."
2,4-Nov-17,4,"Great service and product The candle was exactly what I thought it would be, a candle. Lol. I ordered two but one broke during shipping. I was refunded my money with no issues. I was very satisfied and would order this item again."
2,3-Jul-15,5,"Like standing in the center of a rose garden I love this candle scent! Its strong, not overly strong, and smells like REAL roses. I am a rose enthusiast and for me personally it reminded me of real rose oils. Particularly picked up the scents of traditional red rose and turkish roses, I love the combination scent! Great service as always from Amazon and Yankee Candle, and arrived in very well protected packaged. 5/5"
2,14-Nov-12,5,"True Rose Scent I really enjoy the scent of this candle.  It is not overpowering like some flower scented candles I've tried.  The scent is light and genuinely smells like roses.  I use this candle year round, but especially appreciate it in winter when the windows have to be shut and things get a bit stuffy.  Some strong scents affect my asthma and make my husband stuffed up.  This one doesn't  bother either of us, so if you have allergies like we do it might be worth a try."
2,16-Sep-11,5,"Yankee candles make the BEST rose scented candle! I am already a big fan of Yankee candles & think they are far superior over most candles (but even with that being said, they do have a few ""stinkers"" in the bunch). Not Fresh Cut Roses. It is my all time favorite scent they make. It comes the closest to smelling like the real thing than any other rose scented candle I've ever tried. I would say it's a medium scented candle. Not too overpowering & not so weak that you can barely smell it. I highly recommend it!"
2,3-Jan-20,5,Great gift for lilac lovers My mom loves lilacs so I got her this for xmas.  Smells wonderful.  Great price too.
2,24-Apr-18,5,"Strongest and BEST smelling Yankee Candle Strongest and BEST smelling Yankee Candle! Was delivered in 2 days in perfect condition. I've bought more than one 'Large' YC from Amazon, and they always arrive as if they had come straight from the store. Would recommend this product to anyone who wants their home to smell like springtime and lilacs!"
2,14-Jun-19,5,Favorite Summer scent Creates a great aroma in the house with a few of these burner.  Yankee Candle quality.  None better.
2,8-Feb-20,5,Love it I love the scent very strong. Great gift. It's small but not too small candle.
2,11-Dec-19,5,Wonderful Scent It came fast and in perfect condition. The scent is so beautiful! I highly recommend!
2,1-May-19,5,Heavenly Scent This candle has a wonderful scent.  Fresh and reminds me of when I walk at night when the night blooming jasmine in my neighborhood has blossomed.  I love it.
2,7-Dec-17,5,This is my favorite fragrance. They last for a really long time You can‚Äôt beat a Yankee Candle.  This is my favorite fragrance.  They last for a really long time.
2,30-Jun-20,3,Candle arrived broken into pieces The candle smells wonderful. I gave it 3 stars because it arrived broken but I'm still keeping it. they really need to pack it much better
2,9-Apr-19,3,"Not much at all I burned this candle, and forgot it was burning. I think it would be good if a couple candles in a living room.  But I don't recommend it in a large room."
2,22-Jul-20,3,Melted My candles came melted unfortunately.
2,31-Oct-19,4,Not bad Nice smell.  A bit fruity for me but luckily it's not too overwhelming.  Lasts a long time.
2,12-Oct-18,5,"Great buy Best smelling yankee candle there is that isn't food related! Its fresh and yummy and sweet and rich at all once. Plus, it lasts foreverrrr. I could probably burn it night and day for five days straight."
2,29-Jun-18,5,"My sister loves it I bought this for my sisters wedding, she loved it which is all that matters, but i no longer buy your candles, too much money for no throw."
2,14-Feb-20,5,Nicely scented and fairly long lasting candle. I like the scent of this candle and the burn life is fairly long.
2,1-Sep-20,4,okay. Good Scent. Burbs well.
2,18-May-20,5,"Get it The smell is incredible. Fresh, very fresh."
2,29-Apr-19,5,Soft rose scent. This is by far my favorite rose scented candle! It is a soft floral scent that you can smell even in a larger room. The candle also lasts for a long time. Definitely recommend!
2,14-May-20,5,"my favorite! i purchase these every chance i get, great price and quick shipping, THANKS!!!!"
2,8-Mar-19,2,"candle I love yankee candles but this scent was weak to barely  any sent,"
2,29-Apr-19,5,"Beautiful candle I like the color, and the scent before lighting, once lit however, it has to burn for an extended period of time before the aroma fills the room."
2,28-Jul-20,5,Pleasant lilac scent Realistic lilac scent freshens entire living area.  I‚Äôm glad I finally tried the Lilac!
2,31-Mar-20,2,smells like old lady perfume terrible smell. very different than the description. I would never buy again.
2,11-Jun-20,5,WOW---wwww!!!! Extremely powerful and sweet scent.
2,19-Jul-20,5,Great candles Great quality and very pleased with purchase.
2,6-Jan-19,1,Came completely broken I can‚Äôt use this because it came shattered. Before I even opened the box I could hear the glass rattling around. Amazon not being helpful with replacing the item. Surprise ?üôÑ
2,14-Aug-20,3,Nice and pretty but fragrance was off This did not smell like lavender.
2,28-Jan-20,5,Fresh flowers The best smell to me is fresh flowers. That‚Äôs what this is like
2,27-Jan-20,5,Smells so good! Great candle and great price. Delivered with care. Can't go wrong here.
2,27-Nov-19,5,"Scent, presentation Bought this for my girlfriend, it's her favorite smell reminds her of her grandmother and childhood. Beautiful presentation, amazing scent. Will purchase again"
2,29-Jan-19,5,It‚Äôs Lavendar alright Doesn‚Äôt smell like true lavender up close but if you let the smell disperse through your house then you have a really solid fresh lavender scent. Very pleased with Yankee Candle once again!
2,5-Feb-19,2,Average Candle Not as fragrant as other less expensive candles I have purchased. It was not calming and relaxing like lavender should be.  Too expensive and not worth it!
2,23-Mar-19,5,Smells so good Smells like enchanted roses.
2,11-Jun-20,5,Beautiful scent The best frangrance EVER!!
2,13-May-19,5,"Very light Scented Very Pretty?üòä This candle is a gift for a friend Very light scent ,but very pretty .I know she will love it Thank you?üòä"
2,21-Dec-16,4,"Fairly easy to clean up though Product came on-time, and the product itself is always stellar. I gave 4/5 stars because the jar arrived in the box a little messy. It seems as though some of the wax escaped the jar and made a greasy mess. Fairly easy to clean up though, and the candle itself was in perfect condition, just a bit gross."
2,31-Jan-20,5,Coming up roses Omg my whole house smells like fresh cut roses.love it.
2,20-Mar-19,3,Lavender/Vanilla Love the smell of Lavender/Vanilla but this candle does not have a very strong smell.  Can hardly tell at all in a small room.
2,10-Jun-20,5,Great Mother's Day gift My Mom loved the smell.
2,8-Mar-20,5,Amazing scent! Love this scent!! My whole house smells amazing with this one candle!
2,30-Jun-19,3,"No more relaxing Lavender, So had to take this one This does not take the place of Relaxing Lavender.  It does not have the same scent or as strong.  This is a bummer."
2,27-Jan-20,5,Best gift ever What a great gift and scent to give LITERALLY anyone.
2,9-Apr-18,1,Wrong candle received- and already burned  before received Love this scent (White Gardenia) and ordered this candle and received Coconut Beach. And Coconut Beach had been burned before.
2,25-Aug-19,4,‚ù§‚ù§‚ù§ Love the relaxing lilac scent after a long work night...Yankee Candle always is the best
2,20-Sep-17,4,Cute 4 stars because although it's awesome and I love Yankee Candle and how they make candles for tons of occasions (I am giving this to brother and future sister-in-law). It smells strongly of roses and kinda old /dusty flowers smell.
2,25-Feb-20,5,"Long lasting fragrance,  it's heaven. My son loved this as a gift. The smell is very aromatic and lasting."
2,17-Nov-17,4,Four Stars VERRRY STRONG BE AWARE. Also there was oil all over the glass when I opened it?
2,21-Dec-19,5,"Love the scent I normally don‚Äôt buy scented stuff online since I can‚Äôt smell it, but I took the chance with this one. It smelled so good that I bought another for my mom."
2,11-Feb-18,3,NOT What Yankee used to Be Not a Strong Scent. Burns uneven. Wick breaks off while burning and falls into the wax. Only giving a 3 Star because I got it on a Clearance Sale Price.
2,10-Feb-20,1,"scentless did not like, wish I had bought a stronger scent."
2,23-Jan-19,2,"No scent If you put it in a small room and close the door, you can smell the scent. Otherwise, it has practically no scent at all. Very disappointed with this lack of quality from Yankee Candle. I won't buy this again and probably won't buy another YC unless I can smell it in person first......:("
2,9-Feb-20,5,"Great gift Candle came packed perfectly, no damage, and candle came fast, perfect gift."
2,9-Feb-20,5,Excellent Purchased as a gift. She loved it. Fast shipping. Will purchase again.
2,31-Jul-20,1,Came broken :( Product arrived broken.
2,14-Apr-20,5,"Great scent and size! Love the smell, doesn‚Äôt get nauseatingly strong. And lasts long too!"
2,12-May-20,5,Great value for an amazing scent My favorite scent and wonderful value
2,31-Oct-20,5,great Scent nice scent not too sweet or fake
2,10-Jun-20,5,Smells heavenly. I love the scent.
2,9-Feb-17,5,Five Stars Love it!
2,30-Jan-20,5,Christmas present Bought for a Christmas present. They loved it!
2,12-Sep-19,5,Candlishous Love the smell of this candle. It is my second purchase of this scent.
2,15-Dec-19,5,Smells good The candle smells very and fills the room of lilacs. Shipped fast!
2,18-Sep-19,5,GET GET GET My fav scent and the last a long time. Deff get them before they r sold ouy
2,13-Feb-20,5,"Great quality as always! The scent is divine, not overpowering at all."
2,5-Sep-16,3,"Box and candle covered in oil?? The candle itself is just fine. However, my product arrived covered in a strange oil... I had to wash the candle 5x with soap and water to get it off, and the label peeled off from all the oil. Some other oil-based perfumed product must have broken on or near the box. The box the candle was in was also covered in oil. Not a great experience for a premium product ($25 candle) - will not purchase online again."
2,26-Nov-19,5,Lasts a long time I used this every day and the tumbler size lasts for months
2,25-Dec-18,5,Great gift Smells great! I gave my sister 2 for Christmas and she loved them. 1 broke in shipping so I returned it and got another one no problem
2,28-Apr-19,5,"Top name candle, good quality! Smells just like lilacs!  Single wick, burns well.  Good price. Great packaging."
2,18-Jun-20,4,"Smells good, but not strong The scent is pleasant, but not very strong"
2,24-Feb-20,3,Gives off virtually no scent buying this rose scent is a waste....
2,22-Jan-20,5,Large Yankee candle Bought as a gift Yankee candles are the Best
2,22-Dec-19,2,"Scent seems very weak I used to love Yankee Candles.  Anymore, I don‚Äôt think they smell as fragrant. They used to be able to fill up my house with a lovely scent, but anymore I need to burn several to get that.  Very disappointed."
2,14-Jan-20,5,Scent Love this candle. Just wish it‚Äôd last longer.
2,9-Oct-20,5,Great products Wrapped expertly. Previous bad experience  with other sellers.
2,18-May-18,5,Wonderful candles you lite them and they fill the room ... Wonderful candles  you lite them and they fill the room with lilacs.  I will be buying Yankee Candles again and again.
2,27-Dec-19,5,great value awesome price cheaper than the store and great smell
2,8-Jan-20,5,Great scent It was a gift....my daughter loved it
2,11-May-20,5,Awesome Awesome product.
2,20-Mar-20,5,Pretty color & scent This candle smells wonderful.  It lasts a long time.
2,27-Dec-19,5,Best smell ever Love the size and smell.. great price.. thank you
2,23-Nov-20,5,Sweet. Mom loves it.
2,29-Oct-18,5,Amazing smell Smells Amazing. Great pricing packaging awesome quickly shipping
2,6-Feb-20,5,Long lasting!! Last a long time and smelled great!!
2,31-Oct-18,2,Where‚Äôs the scent? What has happened to the scent? In burning yankee candles you could smell it throughout your home (which I loved.) now I don‚Äôt even know I‚Äôm burning a candle.
2,27-Jun-19,4,Okay but look around It‚Äôs okay. Shop around & look for price value before you commit to this particular one
2,27-Oct-20,5,Great gift. Nice scent
2,4-Nov-19,5,"Pink sands I love this candle and this scent, good all year long!!"
2,14-Feb-20,5,Amazing Smells great and lasts a long time. This is my favorite candle.
2,25-Jan-19,4,Good & last for days I love the smell and the candle would last for all day or longer. It helps reduce the smell while cooking fried food.
2,30-May-17,5,"Very long burn hours and heavenly lilac scent My first Yankee candle and I can't believe the difference from other candle. It is long burning, which is fantastic to get so many hours out of it, and it fills an entire floor of my house with the most realistic and heavenly lilac scent"
2,2-May-19,5,"LOVE THIS SCENT I was afraid the sent would be over powering, but no it is very mild.  My favorite sent so far."
2,13-Mar-20,5,Candle Nice and quick shipping
2,11-Jan-20,5,Smells like summer Great company. I love yankee candles.
2,10-Nov-17,5,Five Stars Smells amazing and jar looks beautiful as like in the picture.
2,5-Jun-18,2,"Good candle, terrible packing job Candle smells great, but the top portion of the jar was totally shattered leaving some of the candle exposed. Wrapped foil around it and am attempting to burn without making a hot mess."
2,9-Feb-20,5,Great buy. Great buy. Smells wonderful.
2,14-Jan-20,4,Quality Always lived this scent. Reminds me of Spring.
2,29-Aug-16,5,"A Gift that was Welcomed and Appreciated I ordered this as a gift, for someone who will be home bound and recovering from surgery for a while.It was exactly as described, delivered as promised, and appreciated by the recipient!I love Yankee Candles, and the roses scent.  They are a usually a welcome gift."
2,5-Jan-20,1,No star Doesn't scent like other I've purchase
2,22-Apr-20,5,I love it! This is my favorite scent.
2,8-Feb-18,5,Five Stars Wonderful scent...great candle.
2,29-May-20,1,No scent Have always been happy with Yankee Candles but this has minimal scent.  Will never buy Yankee products again.
2,11-May-20,5,Perfect rose scented candle Highly fragrant and smells just like roses!
2,9-Jun-20,1,"item damage it arrived broken, damage"
2,29-May-19,5,Lasts a long time Love the midnight jasmine! Great price on this candle jar.
2,17-Jul-19,5,Great quality Love the white gardenia scent of this candle. It‚Äôs very light and fresh.
2,2-Jun-15,3,"disappointed I bought the candle for myself.  If I had bought it for a gift it was not presentable to give.  It must have melted somewhat in transit, and there was an empty space on one side, and a bump on the top which I had to pare away with a knife in order to find the wick.  I can still use and enjoy it, but like I mentioned.....if I had purchased it as a gift it would not be presentable enough to give."
2,1-Jun-12,5,"Great candle This candle smells great, and is well-constructed in a thick glass jar with a robust top.  The burn time has been good so far and it's not smoky at all.  It can be a pain to light once the wax wears down, but that's how all ""jar"" candles are I suppose.The smell is fairly mild and pleasant.  It's not offensive like many of the ""fruity"" pungent candles.  This is my second favorite after ""fresh linen."""
2,30-Jan-20,5,Amazing My favorite yankee candle.
2,29-Jan-19,5,"Love the smell Love the smell. Expensive as it is Yankee Candle, but, I could not find other good candles with jasmine scent"
2,11-Mar-20,5,Cost I only buy yankee
2,5-Mar-20,5,Beautifully Scented Wonderful smell.
2,10-Apr-20,5,The perfect scent This is my favorite. I love it!
2,3-Jan-18,5,"I love the scent I love the scent , it smells just like fresh cut ?üå?.And Amazon isn‚Äôt as expensive as buying from a department store."
2,14-Sep-20,1,FAKE YANKEE CANDLES This is not a real yankee candle. The sticker has been placed on the candle and put in a Yankee Candle box. Has no scent before burning nor after lighting the candle.
2,17-Feb-18,5,"Good quality Although it doesn't smell like pure roses, it does smell very pleasant and works really well. The scent covers 2 rooms and a hall. Will purchase again at that price. Very satisfied."
2,29-Jan-20,5,SMELLS GREAT! This is my favorite candle !!
2,16-May-19,5,Long lasting Love this candle sent! Smells so fresh for spring! Lasted the correct amount of time (40 hrs).
2,21-Mar-20,5,Breathe in The Beach Love it! It‚Äôs my favorite.
2,12-Jan-20,5,It's a great value. Makes a wonderful gift.
2,26-Oct-19,5,Perfect candle Fragrance is nice for the house
2,26-Apr-19,5,"Scent like Tea Rose's, Packed great! Burns great. Scent like a bouquet of Roses. Delivered with protective packing, absolutely love it."
2,1-Jul-19,5,Great scent and value Love this scent and yankee candles are great value for your money
2,7-Mar-17,5,It smells SOO good. Definitely one of their best non forest / ... It smells SOO good. Definitely one of their best non forest / winter based scents. You literally CANNOT go wrong.
2,1-Jan-20,5,Smells nice Got a great price too
2,27-Dec-19,5,Perfect! Omg!! Beautiful scent! Perfect gift!!!!
2,30-Jan-20,5,Love this scent! My favorite scent and a great price!
2,18-Sep-18,5,Smells great.  Not too heavy scent but not too light Well worth the price.  Comes packaged very very well
2,21-Aug-20,1,The candles are normally wonderful My candles came and we not usable it is obvious the wax inside the candles melted into there lids
2,26-Nov-19,5,Great scent Awesome lightening pricing!
2,5-Dec-19,5,Very nice smells excellent. Very high quality candles.
2,3-Feb-20,5,Love this scent My favorite candle!
2,20-Apr-17,5,Love this scent Smells great and wonderfully packaged
2,25-Sep-18,5,"Great candle Bought this for the color, hard to find a deeper pink. And to top it off, it smell good, too!"
2,8-Mar-17,5,Yankee Candles Are The Best Love Yankee candles. I came across this one for only $16 which is the large jar. Nice scent & great price.
2,22-Jun-18,5,"Bought it a gift..?üòä‚ù§Ô?è Bought it as a gift, sisters favorite fragrance!  LOVES IT!! Just has it sitting in favorite room hasn‚Äôt lite it let just the smell from jar is great...?üòä‚ù§Ô?è"
2,20-Jan-20,5,Smells awesome Great smell
2,8-Feb-20,5,Great candle Love yankee candle
2,1-Jul-19,5,Great candle!!! Love this candle! Very strong sent made the whole house smell like roses!!
2,29-Dec-19,5,Smells amazing! Absolutely LOVE this scent. Will be purchasing again!
2,16-May-17,5,SMELLS JUST LIKE REAL LILACS I got this for my Mom who loves the smell of LILACS this really does smell like you have a tree in the living room. You cannot go wrong with candles. Plus it being a Yankee Candle you know the smell is spot on.
2,12-Feb-18,5,Lifesaver I participated in an office secret Santa over the the holidays and the person I got requested this scent. Of course I waited until the last minute to sing out it was sold out at all the Yankee Candle stores and website!! Amazon saves my life and it was cheaper. My coworker loved it.
2,7-Jan-20,5,Good smell Smells wonderful burns a little fast
2,23-Jan-17,5,Smell just like roses and last forever Love it! These last forever and smell great! My friend walked in my house and said it smells like flowers in here! She was astounded that it just came from a candle. That was two weeks ago and these things are still going strong
2,11-Dec-19,1,No scent Where's the scent?
2,7-Feb-19,5,Love I love the smell very relaxing very enjoyable great while having a bath.
2,16-Apr-19,1,HORRIBLE SCENT The scent is TOO STRONG. I recommend purchasing Midsummer Nights Dream.
2,5-Jul-19,5,Best candle you can get! How can anybody not like Yankee candles? They‚Äôre the best! Have never been disappointed!
2,15-Jan-20,5,The smell is unique. The smell is wonderful!
2,2-May-17,5,Amazing Smelling Candle The large jar pink sands is officially my favorite candle on the planet.  It lasts forever and smells absolutely amazing.  It isn't overpowering or especially feminine.  Just a nice fresh smell that fills up my home.
2,29-Oct-19,5,You can never go wrong with Yankee You can never go wrong with Yankee
2,17-Apr-17,5,"Five Stars love these candles, scent is great but not over powering. very nice to bath together with."
2,30-Nov-19,5,Great product and price Great product just as described
2,17-Mar-16,5,"She's happy! It's a calming I ordered this for our German friend, as it's a difficult scent to find over yonder. She's happy! It's a calming, less overwhelming scent, and I enjoy it, too. Arrived in perfect shape, burns longer than expected. Very happy!"
2,1-Aug-13,5,My favorite scent I brought one of these as a gift for my friend about a year ago. I liked it so much I've been buying them ever since for myself. This candle has a light sweet scent that fills my house without being overpowering.Update...I still like this product itself however I will never buy it from Amazon again.  I left package feedback with Amazon as well.  When I got my candle it was open with oil leaking everywhere and the wax was melted and coming out of the jar all on one side.  I live in a hot climate but still if it had been packaged better I wouldn't have been so disappointed but I'm still happy.  I called Amazon and they gave me a full refund so no hard feelings.
2,1-Jul-19,5,Nice sent Nice sent last along time
2,17-Dec-17,5,Refreshing and clean This rose sent is the most refreshing scent I can imagine. Makes everything smell very clean.
2,16-Feb-18,5,I love the smell of this candle I love the smell of this candle! I was going off the reviews and popularity of this candle when I ordered it. Thank you for such a lovely smelling candle!
2,3-Dec-19,5,Love the scents You can‚Äôt go wrong with Yankee candles!
2,9-Feb-20,5,Great smell and quality Smells beautiful
2,27-Jul-17,5,Five Stars Smells great and is a wonderful gift for a soon-to-be bride!
2,11-Jun-17,5,Five Stars Great scent as always from Yankee Candle. The price was right on this buy
2,6-Apr-18,5,Seems like Yankee candle have gone down through the years in ... Fav scent  Plus lilac.  Seems like Yankee candle have gone down through the years in the strength of scents.  But this one is subtle but noticeable and lasts
2,16-Oct-19,5,High quality Best candles Best brand
2,31-May-18,3,"Terrific scent. Mine arrived with broken glass, but I used it anyway. Terrific scent."
2,14-Jun-19,5,Smells so good Absolutely LOVE this scent.. Last a long time.
2,10-Jan-20,5,Greatprice and scent What a great price! I was able to get 3.
2,10-Mar-20,5,Love the scent! The scent is to die for ?üòç?üòç and it burns great!
2,20-Sep-18,5,Lavender Love it!! And it smells so good!
2,22-Jul-19,5,Pattytazz59 Really nothing to say it is a yankee candle one of the best.
2,26-Jan-20,5,Hard to find. Awsome. hard to find in stores.
2,6-May-20,5,yankee pink sands my favorite
2,30-Oct-19,5,THE FRAGRANCE EXCELLENT
2,27-Mar-19,5,Wicks more.com has fragrance beat Long burning but still not the fragrance throw of wicksnmore.com jars and pillars!
2,19-Dec-14,4,Nice candle This is a nice candle.  You can tell its a higher quality than the cheaper ones that you get in stores. The fragrance is very nice and does smell like lilacs. I read several reviews that said the fragrance was subtle and another that said it was mild.  It's actually quite strong.
2,22-Jan-14,5,"Lilac is GOOD Lilac has always been my favorite fragrance,  When  I learned a new family member also liked lilac I purchased this candle as a Christmas gift for her.  Her eyes lit up as she opened it and smelled it.  She was happy.  Do not know if she has lit it yet but since she has had these before I am sure she will enjoy it when she does burn it."
2,21-Jul-19,5,Everything is roses Must have if you like the smell of roses.
2,30-Mar-18,5,Smell this! Always love Yankee Candles.....this scent is great!!  Would like to get more.
2,28-Mar-19,5,Great Candle Yankee Candle quality with a big scent.  What more can be said?
2,29-Oct-19,5,candels great candels
2,30-Dec-17,3,"Smell is super faint. Not quite what I was expecting from ... Smell is super faint. Not quite what I was expecting from a Yankee candle. Good burn though, you can leave this burning for hours (it lasts a long time)"
2,7-Mar-20,5,"Yankee are the best Yankee candles have oil throughout. They burn even, slow and clean. Scents are heavenly. Always make great gifts, only candles we buy."
2,28-Oct-19,5,Awesome candle! Smelled so good!
2,31-Jan-18,4,"A bit too strng for me but yet a very delightful scent. This candle smells very nice & delightful. I will say it is VERY strong so if you like strong scents this is a great match. I wish the scent was just a but more subtle but that is only my personal preference. The color is a lovely light pink shade and looks exactly as displayed in the photo. I really like Yankee candles but I have to say this one is not my fave. It is however, a nice addition to the yankee candles that I already have.I hope this review helps you! :) I try to be objective, detailed and always completely honest with my reviews. I love to help others to make smart buying choices for themselves. If this review was helpful to you, please click on the YES button. This will make it easier for others to find the review so that they may be helped as well."
2,23-Oct-20,1,came melted and i had to send it back waste of time since i couldnt use it and have to take it back now
2,11-Feb-20,5,Good quality! Mi wife loves it
2,29-May-20,5,Good buy Happy with candle and delivery  was great
2,25-May-17,5,"Mmmmm Mmmmm. If you like lilacs, you'll love this candle. Very intense!"
2,16-May-19,5,Freshen the air in your private space! The smell was activated within 15 mins of burning it.
2,29-May-19,5,Great candles My favorite smell.
2,9-Dec-19,5,Great price! Love it!
2,12-Nov-19,5,Perfect candle. well made! Great candle. Quick ship.
2,22-Aug-20,1,Came broken Came  damaged
2,27-Oct-18,5,My favorite I am so glad I said it's up to come to me every month I can have the smells of gardenia
2,30-Mar-19,5,Love the scent Love the scent  Package arrived safely.
2,19-Jul-18,4,Normal It is a bit too mild. I with the wick was thicker so it would last longer and the wax wouldn't be wasted stuck to the sides of the glass
2,2-Sep-14,5,Yankee Candle Gardenia This candle smells wonderful ‚Äì for whatever reason though after about 20 minutes it starts giving me a headache. But since I like it so much I light it for a little while until I start noticing the throbbing in my forehead ‚Äì it really smells great ‚Äì I am a glutton for punishment!
2,10-Oct-18,5,Smells amazing This has always been one of my favorite Yankee scents it fills the room smells so fresh and clean.
2,2-Jan-20,5,Rose fragrance everywhere Would love it in different sizes
